lastrevid,prediction
1179834802,GA
1179127060,GA
1166347823,GA
1166016832,C
1169864946,GA
1172969586,C
1166066518,GA
1177967878,GA
1172969664,C
1176270613,C
1166334449,GA
1166014924,GA
1166066971,C
1158729030,C
1166067707,C
1166342784,C
1180251311,GA
1177981349,GA
1166230038,C
1162125136,GA
1174471289,GA
1169218774,C
1180185126,C
1166230195,GA
1174346280,C
1166208485,GA
1166211365,GA
1166330861,C
1166067093,GA
1166181504,C
1178457860,GA
1166211025,GA
1179837028,GA
1166347258,GA
1135797633,C
1166206052,C
1171948527,GA
1171182284,C
1166067274,C
1166182503,C
1180357087,GA
1166345853,GA
1166182166,C
1165909593,C
1166016862,C
1177665506,C
1171182190,C
1166845348,C
1166749411,C
1166748230,C
1176924654,C
1166845769,C
1166845749,Start
1166752249,C
1166846273,Start
1166015010,C
1166067471,C
1166067917,GA
1166207771,GA
1166207945,C
1168002981,C
1180185427,C
1170712948,GA
1166207463,C
1169867240,C
1177388483,GA
1166069486,C
1166180183,C
1166180658,C
1176370621,GA
1166018144,GA
1166066502,C
1166229572,C
1179836908,C
1157170629,C
1174007159,C
1177672635,GA
1176634311,GA
1166069720,GA
1168463339,C
1168738433,C
1166330907,C
1169591845,GA
1180050021,C
1178126053,GA
1166206538,C
1166208816,C
1173313467,C
1166347917,GA
1145675206,GA
1166331959,C
1176117284,C
1166333037,GA
1170552577,GA
1178984211,C
170998689,Stub
170998760,Stub
170998846,Stub
170998901,Stub
170998967,Stub
170999963,Stub
170999085,Stub
170999154,Stub
170999225,Stub
171005410,Stub
171005498,Stub
171005548,Stub
171005617,Stub
171005700,Stub
171005768,Stub
1178427604,C
171008133,Stub
171008212,Stub
171008268,Stub
171008394,Stub
171008448,Stub
171039004,Stub
171039073,Stub
932208680,Stub
646137626,Stub
171039307,Stub
171039379,Stub
171039476,Stub
171039544,Stub
171039600,Stub
171039664,Stub
171039918,Stub
171039985,Stub
646137647,Stub
1155706628,Stub
171040177,Stub
171040242,Stub
1048383733,Stub
171045504,Stub
171045657,Stub
171045721,Stub
171045793,Stub
171045928,Stub
1155697587,Stub
171046064,Stub
171046132,Stub
171046205,Stub
171048999,Stub
1168043897,GA
1149233830,C
1179782442,C
1180370501,GA
1166332031,Start
173751631,Stub
1173535674,C
1180295547,C
175155245,Stub
1165646163,GA
1166333805,C
176636212,Stub
179517911,Stub
1173563516,GA
1178956440,GA
1175521846,Start
1179985406,FA
181415334,Stub
181417024,Stub
181429164,Stub
1171169323,C
1171169203,GA
1167553515,C
1177682915,C
1165903615,C
1165903277,C
1171091982,C
1165645152,GA
1165899568,C
1167269961,GA
1165891543,C
1165895791,C
1165906210,C
1165893803,C
1165907091,C
1165536088,C
1165508403,C
1165647751,C
1165889593,C
1165906413,C
1165901528,C
1180395792,C
1174974743,C
1165901496,C
1165644317,C
1165901395,C
1166130943,C
1176153263,B
1176024274,C
1176319675,C
1165751397,GA
1165747886,C
1165646218,C
1165902370,C
1165645187,GA
1165907745,C
1176176450,C
1176735355,C
1165898205,GA
1165898846,C
1177309296,C
1165650856,C
1169639786,C
1169969251,C
1167572203,C
1177581166,C
1178119037,GA
1167287860,Start
1169479449,C
1166331729,C
1177326818,C
1166853912,C
1174530774,C
1174395238,C
1166331193,C
1178719912,C
1175093826,C
1166229518,C
1177683866,C
1153245638,C
1178165571,C
1177426521,C
1169368906,C
1176595419,B
1129998592,C
1178262553,C
1154883105,C
1167156527,C
1142640991,C
1167296941,C
1167455499,C
1176591137,B
1166693187,C
1166692168,C
1124614111,C
1160277784,C
1169512866,C
1171418059,GA
1167136368,C
1175692300,C
1180326328,C
1165902683,C
1175713566,C
1162581808,GA
1178002015,B
1165896790,GA
1175550425,B
1165893699,C
1179742011,C
1165644962,C
1165538975,C
1165894448,C
1161131345,GA
1174707448,GA
1177288901,C
1165536407,C
1165896803,C
1165509099,C
1165646705,C
1165752685,C
1165897860,C
1165646272,GA
1169370586,GA
1165899983,C
1175540693,C
1178787704,C
1165900188,C
1177411401,C
1173121095,C
1178316645,C
1165896769,C
1165647769,C
1175709246,C
1165900344,C
1178870081,GA
1165751086,C
1165537374,C
1165907446,C
1165417778,C
1171754615,C
1170365867,C
1165893680,C
1166356896,C
1166066125,Start
1165901460,C
1166207187,Start
1165903081,C
1165891602,Start
1159321411,C
1171850661,Start
1166231211,C
1166331904,Start
1166205360,C
1166206604,C
1166066074,C
1166066163,Start
1165748743,C
1170550158,C
1165906071,C
1165655197,C
1168159626,GA
1167177715,C
1165646392,C
1165748294,C
1169708181,C
1169146328,C
1165899624,GA
1165903240,C
1167679812,C
1177446869,C
1165901039,C
1175867635,GA
1177713692,C
1179140091,B
1166997279,C
1176116057,GA
1165750269,GA
1177684886,B
1175276469,C
1175117301,C
1166485460,C
1165896809,C
1171091325,C
1165747988,GA
1165537640,C
1171401253,C
1178268570,C
1177380733,GA
1179232594,GA
1175496898,B
1165536239,C
1165650677,C
1165537407,C
1166484880,GA
1167820226,C
1178827856,GA
1169897034,C
1165893642,C
1180024525,C
1177875963,C
1165903407,C
1165747151,C
1177192184,C
1166759548,C
1167347567,C
1178424583,GA
1166855563,C
1167288979,C
1176356287,FA
1178324633,GA
1167642727,C
1170169617,B
1180360902,GA
1180361039,GA
1167224283,C
1180321573,GA
1180012321,C
1176936781,C
182556650,Stub
1179424069,C
1178318577,C
1173057909,C
1172853951,C
1172650470,C
1172841069,C
1173489175,C
1180113026,C
1165904726,GA
1179689312,C
1166635899,C
1173881062,C
1167842680,C
1168271070,C
1167668135,C
1166756478,C
1179524332,C
1179651343,GA
1168045879,C
1179478780,C
1166754649,C
1180176653,B
1178318261,C
1179184142,C
1167323983,C
1172002601,GA
1168708965,C
1176457935,C
1171737349,C
1168047810,C
1166632373,C
1166637283,C
1178737498,B
1170867451,GA
1175615796,C
1167343399,C
1173273682,C
1166635961,C
1165538140,C
1178119744,C
1178494433,C
1167395515,C
1167133543,GA
1167680228,C
1178568173,GA
1177229893,GA
1167506149,C
1167976532,C
1167497641,C
1167741360,C
1167127312,C
1166046891,C
1177913811,GA
1178565418,B
1166820085,C
1174914666,C
1179217679,C
1173811802,C
1172722517,GA
1175831507,GA
1167743032,Start
1167641488,GA
1168477253,C
1168623205,C
1168047086,C
1176267717,GA
1170690085,GA
1171218676,C
1178225150,C
1178880364,C
1178929451,C
1179421310,C
1177280886,C
1178180288,C
1176751290,C
1180008578,C
1178950315,B
1176955442,GA
1176959973,C
1176961282,C
1179230614,GA
1180168664,C
1165748721,C
1176701947,B
1178828084,GA
1173906618,C
1175306188,C
1180414342,FA
1165747782,GA
1165750758,GA
1176818584,C
1165907635,GA
1157440488,GA
1158114947,GA
1169508043,C
1161588306,C
1172889613,C
1177658334,GA
1171124742,C
1157358423,GA
1174907830,GA
1173696237,GA
1167966327,GA
1179823746,GA
1166181335,C
1177926801,GA
1173704807,C
1153472951,C
1165966294,GA
1179657624,C
1180364132,C
1180363863,C
1180361794,GA
1179786281,GA
1166231477,GA
1171096507,C
1171384886,C
1175668354,C
1180364089,GA
1166015130,C
1176444911,C
1171690541,C
1175025556,GA
1171407732,C
1171094315,C
1176600278,C
1175463097,C
1178190384,B
1170874703,C
1173189221,GA
1179384740,B
1179777321,C
1175676969,GA
1176210576,C
1176434522,C
1165906743,GA
1169069027,Start
1166207880,C
1166231332,C
1177338193,C
1176238980,GA
1165899698,C
1178924158,GA
1166331630,C
1173417330,C
1166208242,C
1161927215,C
1166182299,C
1165507436,GA
1175256164,GA
1166333482,GA
1168339176,GA
1175256034,C
1166331208,C
1169412496,GA
1166211234,C
1179510337,GA
1175551429,GA
1179727173,GA
1173609402,GA
1165893533,C
1176149079,C
1165507359,C
1173473396,GA
1173345725,C
1165891712,GA
1170532211,C
1165894832,C
1165508509,C
1178792263,B
1165539425,C
1165746536,C
1165900978,C
1165901210,GA
1179005539,GA
1177353610,B
1165750420,C
1165895564,C
1170579722,B
1165905099,C
1180150374,C
1177478081,GA
1168508692,GA
1165901111,GA
1165901669,GA
1168748650,GA
1174555253,C
1179923836,C
1173206460,GA
1176635014,C
1176042579,GA
1179927066,GA
1172111453,GA
1165751374,C
1178683823,B
1175143792,GA
1179982926,C
1169081174,C
1165906014,C
1165908547,GA
1177308625,GA
1166067926,C
1165892822,GA
1179725291,B
1165644957,GA
1169265588,C
1165746876,GA
1165748088,GA
1176654384,B
1178315714,GA
1179890622,FA
1178408918,GA
1169107637,C
1174401663,GA
1169078481,GA
1165746519,C
1172737898,C
1165897429,GA
1175143332,FA
1165749385,C
1177813446,C
1179329336,C
1176098083,C
1175438267,GA
1165900722,C
1179800769,C
1175305607,C
1175027835,C
1175794079,GA
1165748182,GA
1165907554,C
1176588083,GA
1177608145,C
1170217444,C
1175725166,C
1167807405,C
1166210076,GA
1166330678,C
1172844162,C
1177362163,GA
1165889655,C
1170363561,GA
1173707227,C
1174253330,Start
1173707070,C
1177388614,B
1175704067,GA
1173622721,C
1173124534,C
1173983351,GA
1165906500,C
1176225646,GA
1176891065,C
1165687110,GA
1179802892,C
1178952489,B
1170209403,C
1165645735,C
1178243864,B
1159461238,Start
1180368809,C
1165646742,C
1166209664,GA
1165892471,C
1179716907,GA
1178764846,GA
1165904081,GA
1165750816,C
1169140445,C
1165900767,C
1170767445,C
1169605670,C
1176199297,C
1180185437,FA
1173909515,C
1180157269,GA
1161411765,C
1165895402,Start
1170883183,GA
1178933226,GA
1179445016,C
1176556847,B
1177058254,C
1171100669,C
1165647192,C
1179872578,C
1143837012,GA
1166018943,C
1180347120,C
1178281640,B
1180233895,C
1165893587,GA
1174439211,GA
1175821084,C
1175306017,GA
1165901964,C
1180360007,GA
1177529258,GA
1178568235,GA
1165897016,GA
1178941093,C
1179580298,GA
1174699274,B
1171396318,GA
1180376690,Start
1165647817,GA
1172078470,GA
1171670014,GA
1166068677,C
1166207526,C
1166209707,Start
1178808344,GA
1166329977,C
1166332585,C
1166333686,GA
1166334474,C
1166066176,C
1176633772,GA
1166850957,C
1165899454,Start
1179095170,C
1165906837,C
1165907543,C
1165892271,Start
1176694112,C
185426984,Stub
1166183859,C
1166330109,Start
1170900656,B
1165902962,C
1178956426,C
16043073,Stub
188648222,Stub
192328485,Stub
192381642,Stub
1175815751,C
1166207894,C
1170915163,C
1175549818,C
1165234423,Stub
1164495780,C
1171044243,C
1167464645,C
1169172055,GA
196564608,Stub
1180300306,B
197081841,Stub
197084214,Stub
967239270,Stub
201818773,Stub
201825363,Stub
201864255,Stub
1173041194,C
1178953336,C
1172780240,C
1165752495,C
1165895841,GA
1100142569,C
1165900815,C
1167642964,C
1174574032,Stub
208343256,Stub
208346303,Stub
1178517446,C
1177311237,B
1179707576,B
1173746288,C
1173674584,C
1176586728,C
1167337008,C
1177231264,Start
1165907296,C
219330388,Stub
1168952905,C
1177064444,GA
1180364321,B
1140130068,C
1174803009,C
1167667282,C
1178976700,GA
1179043455,C
1167317607,Start
231198115,Stub
1167496863,Start
1167459107,Start
1167842879,Start
226564324,Stub
1180352247,C
1180320417,B
1172812980,C
1165905981,C
1180370507,B
1178480840,B
1166181982,Start
1168488993,GA
1179575746,GA
1179980871,GA
1179338133,Stub
1166334349,C
1176637094,GA
1174709371,GA
1180367758,B
1167283998,C
1177791804,C
233410582,Stub
1173493544,C
233722223,Stub
1133851446,Start
233755803,Stub
1174508976,C
1165907320,Start
1166182186,Stub
1166819941,C
1176988374,C
1162013866,GA
1172470115,GA
1178588013,B
1179596701,C
1180302486,GA
1162414873,GA
1074780978,Stub
778186189,Stub
1142388929,Stub
1180300678,FA
1179836011,B
1179549875,GA
1179903435,B
1173226135,Stub
1175504355,GA
1178563753,C
1171535857,C
1165900843,C
1133849248,C
1177095941,C
1171765272,C
1170690841,GA
1179670803,GA
1173093018,Stub
1172980373,GA
260004575,Stub
1174990886,GA
1129029014,Stub
1178734328,B
1180350145,GA
1180370511,FA
1177229531,C
1179676728,B
1174392854,B
1165899619,GA
1165894083,C
1165506248,C
1168136126,C
1178254899,B
1157000456,Stub
1179446676,GA
1179621989,B
1165909424,C
1167276675,C
279891871,Stub
1157447674,C
344524289,Stub
1159576648,C
1173978227,C
283951192,Stub
1167840156,Start
1166211174,Start
1166690499,C
1175382184,Stub
1167496763,Start
1175369949,Stub
1165079643,GA
1175373116,Stub
1179591354,C
1178669041,C
1175372921,Stub
1167018898,Start
1158589424,C
1173165197,Stub
1175373200,Stub
1178114814,GA
1172028453,B
1177600304,GA
1166229468,GA
1180220196,C
1178149972,C
1165902352,Start
1180304760,B
301903137,Stub
1177822812,GA
1165903511,GA
1173718024,GA
1094879838,Start
1175701768,C
1165891160,C
1166015476,Start
1141260513,C
1165752758,GA
1179894823,B
1176800162,GA
1180318841,B
1177884537,C
1167457730,C
1073671628,Stub
1165901357,GA
1180215064,GA
1180302792,GA
1173063550,C
1166180969,GA
1114997037,GA
1178744077,C
1178804267,FA
1165902676,GA
1178718798,B
495898304,Stub
1167685277,C
1168873557,C
1176037312,C
1155969925,C
1179872663,B
1177388407,GA
1179808155,C
1166606782,C
1165650709,C
1154207925,C
1167294466,C
1178631822,GA
365790650,Stub
1175334510,GA
1176135157,C
1170938718,C
1174359011,GA
1173227262,Stub
1165232083,GA
1165389325,C
1156302270,C
1167416208,C
1170178084,C
1179431376,C
1178957917,GA
1177063422,GA
1178702114,GA
1178749831,B
1178438202,C
1161182160,C
1178729348,B
1170941857,FA
1179521761,GA
1176496682,C
1177289684,GA
1166333793,C
1177913322,C
1169799205,C
1176826031,B
1178802228,C
1177463660,C
1175506801,B
1172092163,B
1175616287,GA
1172852301,C
1177823980,B
1178401715,C
1180139536,B
1180414499,B
1179890961,FA
1171718058,C
1178959614,C
1167123632,C
1177176253,B
1178168495,C
1178630350,C
1177789379,C
1167289540,C
1167507269,C
1178259598,GA
1158101586,GA
1167979496,C
1173178313,C
1168141039,C
1167968131,C
1166039324,GA
1180367555,FA
1169406070,C
1177364773,GA
1174160140,GA
1177489899,C
1169888444,C
1177199012,GA
1174510915,C
1166229841,C
1172898961,C
1177472944,C
1176239816,C
1159751253,C
1166016045,B
1176828865,GA
1175544072,C
1177783028,C
1169601742,C
1176713993,C
1166205704,C
1166333709,C
1177519083,GA
1178452589,B
1178326467,C
1161181616,C
1175585748,C
1176609182,C
1171358967,FA
1179888261,C
1179513236,C
1177304983,C
1166181223,C
1168107606,C
1179193037,GA
1180191930,C
1172717547,C
1174054301,C
1176063097,C
1177077153,GA
1177335891,C
1178945082,B
1162287962,GA
1175561044,C
1166180455,C
1176263428,C
1161181602,C
1175605176,C
1178770575,B
1171266375,C
1167102310,C
1166067224,C
1166181369,GA
1170037168,C
1177584140,C
1176872768,C
1171109462,C
1174253147,C
1166332602,C
1166332947,C
1173653047,C
1172323026,C
1178605498,GA
1166018724,C
1166334210,C
1166181118,C
1176505647,C
1166207024,C
1166333878,C
1171342722,GA
1166333512,C
1177046483,C
1178889931,C
1166206078,GA
1166206168,C
1166229119,C
1174334603,C
1179435345,C
1177663897,C
1166181348,C
1168126360,C
1166434780,GA
1166435446,C
1178624808,C
1166436743,C
1171944465,GA
1177292009,C
1166459965,C
1177096420,GA
1166464804,C
1179561158,C
1176888139,GA
1179799570,C
1166483649,Start
1178290293,C
1177693726,C
1166821104,C
1164630718,Start
1169037767,C
1172050491,Start
1176587054,C
1166384795,Start
1166993883,C
1167017646,C
1175893129,C
1179272135,C
1165133333,C
1167499104,C
1165232085,C
1166692541,C
1167346888,C
1178019511,GA
1167671100,C
1156082609,C
1177299920,B
1156066428,GA
1166383762,Start
1177698252,C
1177698374,C
1177698524,Start
1177743672,C
1167456009,C
1167670980,Start
1167673490,Start
1166694145,Start
1174003125,GA
1164967381,C
1166694686,C
1167290427,C
1167154969,C
1177700596,C
1163929995,C
1166850458,C
1177701850,C
1167132292,Start
1167671957,GA
1167677150,GA
1167835866,GA
1167015136,GA
1178905143,C
1165134112,Start
1180389007,B
1167503842,C
1175168933,C
1178277582,C
1178277232,C
1178424666,C
1178424814,Start
1178625572,C
1166637231,Start
1166694661,C
1156069373,C
1178780549,C
1167336614,C
1166384580,C
1173289543,C
1166993025,C
1167295928,C
1167412984,C
1175472175,C
1158772810,GA
1167176235,C
1167017283,C
1177429173,B
1167409173,C
1171169948,Start
1166484249,Start
1167112262,C
1174486986,C
1166696758,C
1166994020,Start
1174991247,C
1175414282,Start
1166820326,GA
1167323201,C
1167686153,C
1177301692,GA
1176650603,C
1167296751,C
1167317482,C
1167319909,Start
1167962012,C
1167412329,C
1166692656,C
1166849779,C
1168438312,FA
340643509,Stub
1178408040,Start
1167496590,C
1167838707,C
1166689951,C
1167676897,C
1178749057,C
1178422330,C
1178423109,C
1166631010,C
1177784046,Start
1171894641,C
1167504694,Start
1167742851,C
1166689635,Start
1166993114,Start
1166997619,Start
1167334134,C
1167334687,C
1167672757,C
1167686029,Start
1167333874,Start
1167393977,Start
1177741429,Start
1167743271,Start
1166695114,C
1168614412,C
1172920394,C
1167346130,C
1179522887,B
1167836372,C
1176122513,Start
1176119901,GA
1167457460,Start
1167667725,C
1179476324,C
1167295537,C
1167343493,Start
1167347222,Start
1167455277,Start
1179476859,C
1167394129,C
1167668605,C
1175310789,B
1166759118,Start
1178274549,Start
1178276346,C
1178276511,C
1156060433,GA
1166996349,C
1167733230,C
1167505868,Start
1167668691,C
1167320802,Start
1167455784,C
1167837134,C
1166690283,C
1164628166,Start
1167126034,Start
1177107822,Start
1167136158,C
1167336111,C
1167499335,C
1167776270,Start
1177186067,C
1179664927,Start
1177625427,C
1156058957,GA
1166755983,C
1167955446,Start
1174198564,B
1156062175,GA
1164946911,GA
1173393155,C
1167316749,C
1166690069,Start
1167396274,C
1167409561,C
1171602351,C
1178005085,Start
1166854322,C
1167666819,C
1176463359,C
1167674009,C
1167843433,C
1176705590,C
1174475689,C
1156074237,C
1178188939,B
1166484547,C
1166692344,Start
1167459773,C
1176984826,GA
1170199985,GA
1177666846,C
1178250305,GA
1166014512,C
1167720417,B
1167333879,C
1178596588,GA
1167180045,Start
1174329379,GA
1166330105,GA
1178158323,C
1167680211,C
1175970216,GA
1166384402,C
1166689387,Start
1166017044,C
1167176686,Start
1166181591,C
1167180588,Start
1166182025,C
1167396399,C
1179227190,GA
1166384236,Start
1165909582,C
1166534270,GA
1175907669,GA
1166209521,C
1178403216,GA
1166016181,C
1166067967,C
1167499456,Start
1166332443,Start
1174140942,C
1166160183,GA
1167335605,Start
1102023756,C
1167411562,Start
1166209828,GA
1179468040,B
1167396480,C
1166209487,C
1167840455,C
1167323476,GA
1166206474,GA
1167844145,C
1170649118,B
1165506012,GA
1170220794,B
1165551180,C
1165539175,C
1143099899,GA
1174652802,C
1165906696,GA
1173207996,C
1165893907,C
1174698647,C
1167840253,C
1165895246,GA
1165644685,C
1165891528,GA
1169023400,GA
1169665663,C
1174699648,C
1176360517,B
1179465995,GA
1178940240,C
1178140127,B
1165747298,C
1177254646,GA
1179662642,B
1178203233,C
1165645461,C
1179421372,C
1165746832,C
1180174648,C
1178162343,C
1170178503,C
1165898812,C
1176097064,C
1165893650,C
1165751135,GA
1165752738,C
1165906761,C
1176937430,C
1172750903,GA
1175405688,GA
1172296285,C
1177703018,C
1178994433,C
1174610046,C
1179284738,GA
1174032269,C
1178985214,C
1178547909,C
1179288699,C
1165747973,C
1167409887,C
1165896338,C
1173739257,C
1165901355,C
1175277882,B
1180383855,GA
1165647431,C
1180186778,C
1165902838,C
1180097030,GA
1178711526,GA
1165893594,GA
1177851184,GA
1166559996,GA
1177715236,C
1168090631,C
1179069572,C
1165901484,C
1165750543,C
1173876741,C
1165750083,C
1176362231,C
1174985847,C
1165902635,GA
1179928883,B
1174789465,GA
1165646521,C
1178886266,GA
1167763866,GA
1168463401,C
1165907371,GA
1165906844,C
1174107450,C
1179390523,C
1178954015,C
1165750977,Start
1177123492,GA
1177512555,C
1180331708,B
1180370503,C
1179873272,C
1165752563,GA
1165894658,C
1173340905,GA
1167992229,C
1171154051,C
1166334269,Start
1162063830,C
1161508107,Start
1176700490,B
1173207298,C
1174671284,C
1178606851,GA
1174717215,Start
1167679460,Start
1166632506,Start
1167505617,Start
1167668834,Start
1174669012,Start
1174670209,Start
1167426005,C
1167453858,C
1167676365,Start
1132675356,C
1167674170,Start
1167739286,C
1174678012,Start
1174679109,C
1174679580,Start
1166484560,C
1176794572,GA
1178893870,C
1180148407,C
1171312068,C
1166207766,Start
1178380718,B
1175290483,B
1178596053,GA
1175618141,GA
1167682568,Start
1166014885,C
1175693899,B
1179822413,C
1167124600,C
1166331515,C
1178942283,C
1167128932,Start
1167295040,Start
1178355176,FA
1167395942,C
1175893503,GA
1167668287,C
1167293647,C
1177867820,C
1177050482,C
1167016518,Start
1167016550,C
1167127155,C
1167128459,C
1070742786,Stub
1179980098,B
1167841400,C
1167324203,GA
1167324350,C
1166017579,Start
